-0.67 0.0264398 -0.998602 -0.0792455 0.994411 0.13183 -0.98744 -0.184045 0.977708 0.235746 -0.965242 
-0.66 0.0582973 -0.993203 -0.174099 0.972904 0.287535 -0.939379 -0.397061 0.893084 0.50119 -0.834648 
-0.65 0.089728 -0.983898 -0.266294 0.93611 0.434285 -0.858175 -0.588289 0.752603 0.723348 -0.622793 
-0.64 0.120713 -0.970857 -0.355102 0.885126 0.568794 -0.747805 -0.749333 0.566897 0.886196 -0.352947 
-0.63 0.151234 -0.954257 -0.439865 0.821212 0.688255 -0.613038 -0.873678 0.348778 0.979173 -0.0526108 
-0.62 0.181274 -0.934279 -0.519996 0.745755 0.790369 -0.459208 -0.956854 0.112302 0.997569 0.249365 
-0.61 0.21082 -0.91111 -0.59498 0.660243 0.873365 -0.291997 -0.996482 -0.128159 0.942445 0.525532 
-0.6 0.239856 -0.884938 -0.664372 0.56623 0.936 -0.117219 -0.992231 -0.358767 0.820126 0.752192 
-0.59 0.268371 -0.855954 -0.727798 0.465314 0.977552 0.0593794 -0.94568 -0.566966 0.641365 0.911214 
-0.58 0.296353 -0.82435 -0.78495 0.359105 0.997794 0.232293 -0.860112 -0.742087 0.420273 0.991185 
-0.57 0.323791 -0.790318 -0.835588 0.249206 0.996969 0.396415 -0.740258 -0.875793 0.173109 0.987896 
-0.56 0.350677 -0.754051 -0.879534 0.137185 0.97575 0.547162 -0.591995 -0.962361 -0.0829609 0.904176 
-0.55 0.377003 -0.715738 -0.916673 0.0245618 0.935193 0.680578 -0.422033 -0.998793 -0.331063 0.74917 
-0.54 0.40276 -0.675569 -0.946944 -0.0872138 0.876692 0.793407 -0.237587 -0.984788 -0.555679 0.537177 
-0.53 0.427943 -0.633729 -0.970344 -0.196775 0.801926 0.883133 -0.0460645 -0.922559 -0.743542 0.286172 
-0.52 0.452547 -0.590402 -0.986917 -0.302851 0.712808 0.94801 0.14523 -0.816563 -0.884296 0.0161908 
-0.51 0.476567 -0.545767 -0.996757 -0.404276 0.611427 0.987049 0.329363 -0.673121 -0.970938 -0.252314 
-0.5 0.5 -0.5 -1 -0.5 0.5 1 0.5 -0.5 -1 -0.5 
-0.49 0.522843 -0.453271 -0.996822 -0.58909 0.380819 0.987307 0.651593 -0.305946 -0.971516 -0.709954 
-0.48 0.545093 -0.405748 -0.987433 -0.670738 0.256204 0.950048 0.779524 -0.100222 -0.888785 -0.868719 
-0.47 0.56675 -0.35759 -0.972077 -0.744259 0.12846 0.889868 0.880206 0.107844 -0.757964 -0.966996 
-0.46 0.587813 -0.308953 -0.951025 -0.809096 -0.000168472 0.808898 0.951129 0.309273 -0.58754 -1 
-0.45 0.608281 -0.259987 -0.924572 -0.864813 -0.127527 0.709668 0.990883 0.495803 -0.387707 -0.967474 
-0.44 0.628157 -0.210837 -0.893035 -0.911095 -0.251587 0.595023 0.999123 0.66019 -0.169717 -0.873408 
-0.43 0.647441 -0.16164 -0.856746 -0.947745 -0.370472 0.468027 0.976512 0.796441 0.0547854 -0.725501 
-0.42 0.666135 -0.112528 -0.816053 -0.974675 -0.482478 0.331884 0.924637 0.899983 0.274383 -0.53443 
-0.41 0.684242 -0.063626 -0.771313 -0.991903 -0.586091 0.189848 0.845894 0.967745 0.478449 -0.312995 
-0.4 0.701764 -0.0150536 -0.722893 -0.999547 -0.68 0.0451473 0.743366 0.998188 0.657619 -0.0752 
-0.39 0.718706 0.0330765 -0.671161 -0.997812 -0.763105 -0.0990848 0.62068 0.991257 0.804165 0.164659 
-0.38 0.735071 0.0806582 -0.616492 -0.986989 -0.834521 -0.239876 0.48187 0.948293 0.912255 0.392851 
-0.37 0.750863 0.127592 -0.559256 -0.967441 -0.893576 -0.374466 0.33123 0.871883 0.9781 0.596956 
-0.36 0.766089 0.173783 -0.499822 -0.939599 -0.93981 -0.500356 0.173175 0.765692 1 0.766485 
-0.35 0.780752 0.219146 -0.438554 -0.90395 -0.972966 -0.61534 0.0121109 0.634251 0.978275 0.893327 
-0.34 0.794858 0.263599 -0.37581 -0.861031 -0.992985 -0.717533 -0.147689 0.482749 0.915123 0.972037 
-0.33 0.808414 0.307068 -0.311938 -0.811419 -0.999987 -0.805389 -0.302189 0.316801 0.814402 0.999948 
-0.32 0.821427 0.349484 -0.247277 -0.755723 -0.994265 -0.877709 -0.447682 0.142233 0.68135 0.977125 
-0.31 0.833902 0.390784 -0.182151 -0.694576 -0.976265 -0.933642 -0.580866 -0.0351281 0.522279 0.906187 
-0.3 0.845846 0.430912 -0.116876 -0.62863 -0.946573 -0.97268 -0.698903 -0.209648 0.344242 0.792 
-0.29 0.857268 0.469816 -0.0517507 -0.558545 -0.905895 -0.994644 -0.799458 -0.376055 0.154698 0.64129 
-0.28 0.868174 0.507452 0.01294 -0.484984 -0.855041 -0.999665 -0.880725 -0.529581 -0.0388113 0.462191 
-0.27 0.878573 0.543779 0.0769269 -0.408608 -0.79491 -0.988165 -0.941438 -0.666079 -0.22896 0.263764 
-0.26 0.888471 0.578763 0.139957 -0.330067 -0.726468 -0.960824 -0.980862 -0.782111 -0.408905 0.0555106 
-0.25 0.897879 0.612372 0.201794 -0.25 -0.650733 -0.918559 -0.998776 -0.875 -0.572512 -0.153093 
-0.24 0.906803 0.644584 0.262218 -0.169024 -0.568761 -0.862484 -0.995445 -0.942862 -0.714535 -0.353023 
-0.23 0.915253 0.675376 0.321027 -0.0877348 -0.481626 -0.793884 -0.971583 -0.984605 -0.830742 -0.536073 
-0.22 0.923237 0.704734 0.378035 -0.00670112 -0.390409 -0.714179 -0.928304 -0.99991 -0.918005 -0.695162 
-0.21 0.930765 0.732645 0.433076 0.073538 -0.296183 -0.624891 -0.867069 -0.989184 -0.974326 -0.824552 
-0.2 0.937844 0.759103 0.485997 0.152476 -0.2 -0.527614 -0.789639 -0.953502 -0.998835 -0.92 
-0.19 0.944485 0.784105 0.536665 0.22964 -0.102882 -0.423981 -0.698005 -0.894531 -0.991737 -0.978831 
-0.18 0.950697 0.807649 0.584962 0.304595 -0.00580814 -0.315638 -0.594344 -0.814444 -0.954235 -0.999933 
-0.17 0.956489 0.829741 0.630787 0.37694 0.0902911 -0.204215 -0.480951 -0.715832 -0.88842 -0.983695 
-0.16 0.96187 0.850387 0.674053 0.446316 0.184543 -0.0913038 -0.360188 -0.601604 -0.797141 -0.931888 
-0.15 0.96685 0.869598 0.714691 0.5124 0.276137 0.0215665 -0.234434 -0.474892 -0.683864 -0.847496 
-0.14 0.971439 0.887386 0.752644 0.574908 0.364332 0.132945 -0.106037 -0.338961 -0.552523 -0.734524 
-0.13 0.975646 0.903768 0.78787 0.633594 0.448458 0.241477 0.0227339 -0.197116 -0.407365 -0.597772 
-0.12 0.97948 0.918763 0.82034 0.688251 0.527916 0.345915 0.149719 -0.0526221 -0.252803 -0.44261 
-0.11 0.982952 0.932391 0.850039 0.738706 0.602185 0.445134 0.272905 0.0913717 -0.0932771 -0.274745 
-0.1 0.986072 0.944675 0.876964 0.784823 0.67082 0.538131 0.390451 0.231895 0.066879 -0.1 
-0.09 0.988848 0.955642 0.901121 0.826502 0.73345 0.624039 0.500709 0.366212 0.223547 0.0758968 
-0.08 0.991291 0.965317 0.92253 0.863674 0.789776 0.702122 0.602239 0.491866 0.372927 0.247492 
-0.07 0.993411 0.97373 0.941218 0.896301 0.839573 0.771781 0.693819 0.606712 0.511611 0.409767 
-0.06 0.995217 0.980912 0.957223 0.924376 0.882686 0.832551 0.774451 0.708942 0.63665 0.558268 
-0.05 0.996718 0.986893 0.970591 0.947918 0.919022 0.884094 0.843362 0.797095 0.745596 0.689202 
-0.04 0.997925 0.991708 0.981376 0.966971 0.948553 0.926199 0.9 0.870067 0.836523 0.799507 
-0.03 0.998847 0.995391 0.98964 0.981606 0.971309 0.958773 0.944026 0.927102 0.90804 0.886884 
-0.02 0.999494 0.997976 0.995448 0.991913 0.987373 0.981835 0.975302 0.967782 0.959283 0.949813 
-0.01 0.999875 0.9995 0.998876 0.998002 0.996878 0.995505 0.993884 0.992014 0.989896 0.987531 
7.5287e-016 1 1 1 1 1 1 1 1 1 1 
0.01 0.999878 0.999513 0.998904 0.998052 0.996956 0.995618 0.994038 0.992215 0.99015 0.987844 
0.02 0.999519 0.998077 0.995674 0.992314 0.987999 0.982734 0.976524 0.969374 0.961292 0.952285 
0.03 0.998932 0.99573 0.990401 0.982956 0.973411 0.961786 0.948108 0.932403 0.914707 0.895057 
0.04 0.998126 0.992511 0.983176 0.970155 0.953499 0.933269 0.90954 0.882403 0.851958 0.81832 
0.05 0.99711 0.988458 0.974094 0.9541 0.928593 0.897719 0.861657 0.820615 0.774831 0.724569 
0.06 0.995894 0.983612 0.963252 0.934984 0.899038 0.855711 0.805357 0.74839 0.685278 0.61654 
0.07 0.994487 0.978009 0.950748 0.913005 0.865194 0.807845 0.741588 0.667155 0.585365 0.497122 
0.08 0.992897 0.97169 0.93668 0.888364 0.827428 0.754738 0.671327 0.57838 0.477217 0.369274 
0.09 0.991134 0.964693 0.921146 0.861265 0.786112 0.697019 0.595567 0.483554 0.362967 0.235944 
0.1 0.989206 0.957056 0.904245 0.831912 0.74162 0.635317 0.515299 0.384156 0.244719 0.1 
0.11 0.987121 0.948817 0.886075 0.800509 0.694325 0.570256 0.4315 0.281629 0.124505 -0.0358266 
0.12 0.98489 0.940015 0.866733 0.767257 0.644594 0.502451 0.345124 0.177367 0.00424935 -0.168996 
0.13 0.982519 0.930687 0.846315 0.732355 0.59279 0.432499 0.257088 0.0726877 -0.114254 -0.2972 
0.14 0.980017 0.920869 0.824917 0.695998 0.539263 0.360977 0.168264 -0.0311737 -0.229365 -0.418391 
0.15 0.977394 0.910598 0.802631 0.658376 0.484355 0.288434 0.079473 -0.133081 -0.339619 -0.530801 
0.16 0.974656 0.89991 0.779549 0.619675 0.428391 0.215394 -0.00852192 -0.232006 -0.443729 -0.632962 
0.17 0.971813 0.88884 0.75576 0.580074 0.371686 0.142345 -0.0950204 -0.327029 -0.540602 -0.723699 
0.18 0.968871 0.877424 0.73135 0.539744 0.314536 0.069745 -0.179388 -0.417352 -0.629334 -0.802135 
0.19 0.96584 0.865694 0.706404 0.498853 0.25722 -0.00198664 -0.261057 -0.502292 -0.709211 -0.867676 
0.2 0.962727 0.853685 0.681004 0.457557 0.2 -0.0724662 -0.33953 -0.581283 -0.779704 -0.92 
0.21 0.959539 0.84143 0.65523 0.416007 0.143121 -0.141348 -0.414378 -0.653876 -0.84046 -0.959033 
0.22 0.956284 0.828959 0.629157 0.374347 0.0868069 -0.208323 -0.485238 -0.719729 -0.891293 -0.984929 
0.23 0.95297 0.816306 0.60286 0.332709 0.0312648 -0.273121 -0.551816 -0.778609 -0.932166 -0.998045 
0.24 0.949605 0.803499 0.576408 0.291221 -0.0233181 -0.335507 -0.61388 -0.83038 -0.963186 -0.998913 
0.25 0.946195 0.790569 0.549871 0.25 -0.0767731 -0.395285 -0.67126 -0.875 -0.984581 -0.988212 
0.26 0.942748 0.777546 0.523312 0.209155 -0.12895 -0.45229 -0.723841 -0.912508 -0.996689 -0.966744 
0.27 0.93927 0.764457 0.496793 0.168789 -0.179716 -0.506393 -0.771564 -0.943021 -0.999938 -0.935404 
0.28 0.93577 0.75133 0.470374 0.128993 -0.228958 -0.557497 -0.814419 -0.966721 -0.994838 -0.895157 
0.29 0.932253 0.738192 0.44411 0.0898544 -0.276576 -0.605532 -0.852443 -0.983852 -0.981956 -0.847011 
0.3 0.928727 0.725069 0.418055 0.0514492 -0.32249 -0.65046 -0.88571 -0.994706 -0.961911 -0.792 
0.31 0.925199 0.711986 0.392258 0.0138478 -0.366634 -0.692267 -0.914335 -0.999616 -0.935353 -0.731159 
0.32 0.921675 0.698968 0.366768 -0.0228872 -0.408957 -0.730963 -0.938463 -0.998952 -0.902955 -0.665509 
0.33 0.918161 0.686039 0.341628 -0.0587003 -0.449421 -0.766581 -0.958268 -0.993109 -0.865399 -0.596042 
0.34 0.914665 0.673223 0.316881 -0.0935427 -0.488002 -0.799173 -0.973948 -0.9825 -0.823367 -0.523709 
0.35 0.911192 0.660541 0.292567 -0.127372 -0.524687 -0.828809 -0.985721 -0.967553 -0.777531 -0.449406 
0.36 0.907749 0.648015 0.268722 -0.160152 -0.559477 -0.855577 -0.993821 -0.948703 -0.728546 -0.373971 
0.37 0.904342 0.635668 0.245381 -0.191852 -0.59238 -0.879577 -0.998495 -0.926386 -0.677043 -0.298171 
0.38 0.900977 0.623519 0.222576 -0.222447 -0.623416 -0.90092 -1 -0.901035 -0.623623 -0.222706 
0.39 0.897661 0.611589 0.200339 -0.251917 -0.652611 -0.919729 -0.998598 -0.873076 -0.568853 -0.148199 
0.4 0.894398 0.599897 0.178696 -0.280246 -0.68 -0.936135 -0.994556 -0.842924 -0.513263 -0.0752 
0.41 0.891196 0.588462 0.157675 -0.307424 -0.705625 -0.950277 -0.988142 -0.810981 -0.457344 -0.00418568 
0.42 0.88806 0.577303 0.137299 -0.333443 -0.729534 -0.962298 -0.979623 -0.777631 -0.401544 0.0644406 
0.43 0.884996 0.566436 0.117592 -0.358299 -0.751779 -0.972344 -0.969263 -0.743243 -0.346272 0.130344 
0.44 0.882009 0.555881 0.0985751 -0.381993 -0.772417 -0.980566 -0.957319 -0.708163 -0.291894 0.193257 
0.45 0.879106 0.545653 0.080268 -0.404525 -0.791509 -0.987114 -0.944046 -0.672719 -0.238735 0.252972 
0.46 0.87629 0.53577 0.0626896 -0.425901 -0.809116 -0.99214 -0.92969 -0.637216 -0.187083 0.309337 
0.47 0.873569 0.526247 0.0458574 -0.446128 -0.825305 -0.995794 -0.914486 -0.60194 -0.137187 0.362256 
0.48 0.870948 0.517101 0.029788 -0.465213 -0.840141 -0.998225 -0.898664 -0.567153 -0.0892583 0.411675 
0.49 0.868432 0.508347 0.0144972 -0.483167 -0.853692 -0.99958 -0.882441 -0.533099 -0.0434793 0.457581 
0.5 0.866025 0.5 -1.49308e-015 -0.5 -0.866025 -1 -0.866025 -0.5 4.2572e-015 0.5 
0.51 0.863735 0.492076 -0.0136889 -0.515723 -0.877207 -0.999625 -0.849615 -0.46806 0.0410564 0.538984 
0.52 0.861565 0.484589 -0.0265553 -0.530347 -0.887302 -0.99859 -0.833398 -0.437464 0.0795911 0.57461 
0.53 0.859521 0.477554 -0.0385854 -0.543884 -0.896375 -0.997022 -0.81755 -0.40838 0.115526 0.606975 
0.54 0.857609 0.470986 -0.049765 -0.556344 -0.904486 -0.995047 -0.802236 -0.380963 0.148802 0.636191 
0.55 0.855833 0.464899 -0.0600804 -0.567737 -0.911695 -0.992781 -0.787613 -0.355349 0.179374 0.662377 
0.56 0.854198 0.459308 -0.0695172 -0.578071 -0.918058 -0.990335 -0.773826 -0.331667 0.207208 0.68566 
0.57 0.85271 0.454228 -0.0780609 -0.587354 -0.923625 -0.987813 -0.761011 -0.31003 0.23228 0.706165 
0.58 0.851373 0.449672 -0.0856961 -0.595591 -0.928443 -0.985312 -0.749293 -0.290544 0.254571 0.724014 
0.59 0.850193 0.445655 -0.092407 -0.602783 -0.932556 -0.982922 -0.73879 -0.273306 0.274065 0.739322 
0.6 0.849174 0.442193 -0.0981767 -0.608931 -0.936 -0.980723 -0.729608 -0.258406 0.290745 0.752192 
0.61 0.848322 0.439299 -0.102987 -0.614032 -0.938806 -0.978787 -0.721847 -0.24593 0.304592 0.762714 
0.62 0.847641 0.43699 -0.106819 -0.618079 -0.940999 -0.977179 -0.715595 -0.235957 0.315582 0.770958 
0.63 0.847137 0.435281 -0.109652 -0.621061 -0.942596 -0.975953 -0.710935 -0.228565 0.323683 0.776973 
0.64 0.846814 0.434186 -0.111464 -0.622964 -0.943606 -0.975152 -0.707937 -0.22383 0.328852 0.780783 
0.65 0.846677 0.433723 -0.11223 -0.623768 -0.94403 -0.974809 -0.706666 -0.221826 0.331035 0.782386 
0.66 0.846731 0.433908 -0.111924 -0.623448 -0.943861 -0.974946 -0.707174 -0.222626 0.330164 0.781747 
0.67 0.846982 0.434758 -0.110518 -0.621972 -0.94308 -0.975571 -0.709504 -0.226302 0.326156 0.778798 
0.68 0.847434 0.436289 -0.107981 -0.619304 -0.941656 -0.97668 -0.713688 -0.232926 0.318908 0.773434 
0.69 0.848092 0.438521 -0.10428 -0.615399 -0.93955 -0.978251 -0.719745 -0.242569 0.308304 0.765508 
0.7 0.848962 0.441471 -0.0993769 -0.610206 -0.936706 -0.980248 -0.727681 -0.255298 0.294205 0.754835 
0.71 0.850047 0.44516 -0.0932331 -0.603665 -0.933054 -0.982615 -0.737484 -0.271177 0.276458 0.741181 
0.72 0.851354 0.449607 -0.0858051 -0.595708 -0.928511 -0.985275 -0.749124 -0.290265 0.254888 0.724265 
0.73 0.852887 0.454832 -0.0770461 -0.586255 -0.922973 -0.988128 -0.762549 -0.312609 0.229309 0.703758 
0.74 0.854651 0.460858 -0.0669053 -0.57522 -0.916319 -0.991047 -0.777681 -0.338245 0.199518 0.679282 
0.75 0.856653 0.467707 -0.0553275 -0.5625 -0.908407 -0.993878 -0.794409 -0.367188 0.165305 0.650405 
0.76 0.858895 0.475403 -0.0422528 -0.547984 -0.89907 -0.996429 -0.812588 -0.399426 0.126457 0.616653 
0.77 0.861385 0.48397 -0.0276166 -0.531547 -0.888117 -0.998475 -0.832026 -0.434916 0.0827656 0.577502 
0.78 0.864128 0.493433 -0.0113488 -0.513047 -0.875327 -0.999742 -0.852483 -0.473565 0.0340406 0.532396 
0.79 0.867128 0.503821 0.00662631 -0.492329 -0.860451 -0.999912 -0.873652 -0.515224 -0.0198778 0.480751 
0.8 0.870391 0.51516 0.0263906 -0.46922 -0.8432 -0.998607 -0.895157 -0.559665 -0.0790983 0.421972 
0.81 0.873922 0.527481 0.0480324 -0.443528 -0.82325 -0.995386 -0.91653 -0.606566 -0.143654 0.355481 
0.82 0.877728 0.540814 0.071647 -0.415041 -0.800233 -0.989733 -0.937201 -0.655483 -0.21347 0.280745 
0.83 0.881814 0.555191 0.0973372 -0.383525 -0.773732 -0.981051 -0.956476 -0.705817 -0.288323 0.197323 
0.84 0.886185 0.570648 0.125214 -0.348723 -0.743279 -0.968643 -0.973515 -0.756785 -0.367789 0.104928 
0.85 0.890847 0.587218 0.155396 -0.31035 -0.708345 -0.951704 -0.987302 -0.807366 -0.451178 0.00350479 
0.86 0.895807 0.60494 0.188012 -0.268095 -0.668335 -0.929303 -0.996617 -0.85625 -0.537452 -0.106656 
0.87 0.90107 0.623853 0.2232 -0.221615 -0.622582 -0.900364 -0.999999 -0.901773 -0.625122 -0.224784 
0.88 0.906641 0.643998 0.261108 -0.170534 -0.570335 -0.863645 -0.995697 -0.941836 -0.712118 -0.349436 
0.89 0.912529 0.665418 0.301897 -0.114439 -0.510754 -0.817717 -0.981626 -0.973808 -0.795629 -0.478261 
0.9 0.918738 0.688159 0.345737 -0.0528755 -0.442894 -0.760932 -0.9553 -0.994408 -0.871901 -0.607689 
0.91 0.925275 0.712268 0.392812 0.0146512 -0.3657 -0.691397 -0.913765 -0.999571 -0.935991 -0.732527 
0.92 0.932147 0.737796 0.443321 0.0886854 -0.277986 -0.606932 -0.853515 -0.98427 -0.981453 -0.845448 
0.93 0.93936 0.764795 0.497476 0.169823 -0.178426 -0.505036 -0.770395 -0.94232 -0.999962 -0.936328 
0.94 0.946922 0.793321 0.555503 0.258715 -0.065537 -0.382832 -0.659487 -0.866133 -0.980832 -0.99141 
0.95 0.954838 0.823431 0.617648 0.356077 0.0623438 -0.237021 -0.514977 -0.746418 -0.91044 -0.992226 
0.96 0.963117 0.855187 0.684173 0.46269 0.207075 -0.0638144 -0.329997 -0.571836 -0.771493 -0.91424 
0.97 0.971765 0.888653 0.755358 0.579408 0.370738 0.141132 -0.0964434 -0.328573 -0.542147 -0.725107 
0.98 0.980789 0.923896 0.831505 0.707167 0.555659 0.382802 0.195237 0.000171163 -0.194901 -0.382486 
0.99 0.990199 0.960987 0.912937 0.846991 0.764442 0.666908 0.556301 0.434789 0.304754 0.168744 
1 1 1 1 1 1 1 1 1 1 1 
